Buy Price (Avg Price ($/kWh) from energyonline.com - year 2020 - CAISO),Sell Price (0.8 * Avg Price ($/kWh)),Emissions (lb CO2e/kWh) from WattTime for 2020 - Civic Center @ SF,Demand Charge
3.72E-02,2.97E-02,0.666736111,14.71
4.26E-02,3.41E-02,0.728220833,14.71
3.24E-02,2.59E-02,0.735734722,14.71
3.14E-02,2.51E-02,0.778205556,14.71
3.84E-02,3.07E-02,0.821118056,14.71
3.18E-02,2.54E-02,0.845425,14.71
3.00E-02,2.40E-02,0.963066667,14.71
2.80E-02,2.24E-02,0.962059722,14.71
2.74E-02,2.19E-02,0.951422222,14.71
3.22E-02,2.58E-02,0.9569,14.71
2.81E-02,2.25E-02,0.952916667,14.71
2.95E-02,2.36E-02,0.947965278,14.71
2.57E-02,2.06E-02,0.941640278,14.71
2.76E-02,2.21E-02,0.935779167,14.71
2.82E-02,2.26E-02,0.947819444,14.71
4.02E-02,3.21E-02,0.952820833,14.71
3.72E-02,2.97E-02,0.995215278,14.71
1.85E-02,1.48E-02,0.994208333,14.71
3.12E-02,2.50E-02,0.988775,14.71
2.84E-02,2.27E-02,0.924616667,14.71
2.53E-02,2.03E-02,0.782831944,14.71
3.89E-02,3.11E-02,0.687213889,14.71
3.45E-02,2.76E-02,0.618318056,14.71
3.17E-02,2.54E-02,0.676655556,14.71
4.70E-02,3.76E-02,0.666736111,14.71
8.91E-02,7.13E-02,0.728220833,14.71
5.59E-02,4.47E-02,0.735734722,14.71
3.24E-02,2.59E-02,0.778205556,14.71
2.88E-02,2.30E-02,0.821118056,14.71
2.97E-02,2.38E-02,0.845425,14.71
2.80E-02,2.24E-02,0.963066667,14.71
2.76E-02,2.21E-02,0.962059722,14.71
2.56E-02,2.05E-02,0.951422222,14.71
2.78E-02,2.22E-02,0.9569,14.71
2.65E-02,2.12E-02,0.952916667,14.71
2.55E-02,2.04E-02,0.947965278,14.71
2.47E-02,1.98E-02,0.946175,14.71
2.37E-02,1.90E-02,0.937627778,14.71
2.57E-02,2.06E-02,0.950427778,14.71
1.62E-02,1.30E-02,0.959113889,14.71
1.32E-02,1.05E-02,0.994272222,14.71
1.33E-02,1.06E-02,1.001927778,14.71
1.70E-02,1.36E-02,0.994372222,14.71
1.91E-02,1.52E-02,0.804383333,14.71
2.67E-02,2.14E-02,0.493019444,14.71
2.61E-02,2.09E-02,0.396927778,14.71
2.49E-02,1.99E-02,0.417530556,14.71
2.59E-02,2.07E-02,0.398527778,14.71
2.47E-02,1.97E-02,0.512297222,14.71
8.10E-02,6.48E-02,0.569413889,14.71
6.05E-02,4.84E-02,0.6654,14.71
4.21E-02,3.36E-02,0.736269444,14.71
5.74E-02,4.59E-02,0.726891667,14.71
2.67E-02,2.14E-02,0.799980556,14.71
2.53E-02,2.03E-02,0.952047222,14.71
2.39E-02,1.91E-02,0.954075,14.71
2.39E-02,1.91E-02,0.948494444,14.71
2.53E-02,2.02E-02,0.949072222,14.71
2.25E-02,1.80E-02,0.952555556,14.71
2.16E-02,1.73E-02,0.948130556,14.71
2.20E-02,1.76E-02,0.946175,14.71
2.37E-02,1.90E-02,0.937627778,14.71
2.29E-02,1.84E-02,0.950427778,14.71
2.07E-02,1.66E-02,0.959113889,14.71
1.14E-02,9.11E-03,0.994272222,14.71
1.13E-02,9.06E-03,1.001927778,14.71
1.60E-02,1.28E-02,0.994372222,14.71
1.91E-02,1.53E-02,0.804383333,14.71
2.31E-02,1.85E-02,0.493019444,14.71
2.27E-02,1.82E-02,0.396927778,14.71
2.89E-02,2.31E-02,0.417530556,14.71
2.81E-02,2.25E-02,0.398527778,14.71
2.77E-02,2.21E-02,0.512297222,14.71
4.00E-02,3.20E-02,0.569413889,14.71
3.75E-02,3.00E-02,0.6654,14.71
3.60E-02,2.88E-02,0.736269444,14.71
3.48E-02,2.78E-02,0.726891667,14.71
2.99E-02,2.39E-02,0.799980556,14.71
2.74E-02,2.19E-02,0.952047222,14.71
2.49E-02,1.99E-02,0.954075,14.71
2.40E-02,1.92E-02,0.948494444,14.71
2.37E-02,1.90E-02,0.949072222,14.71
2.42E-02,1.93E-02,0.952555556,14.71
2.46E-02,1.97E-02,0.948130556,14.71
2.37E-02,1.89E-02,0.941640278,14.71
2.60E-02,2.08E-02,0.935779167,14.71
2.92E-02,2.34E-02,0.947819444,14.71
3.11E-02,2.49E-02,0.952820833,14.71
2.29E-02,1.83E-02,0.995215278,14.71
1.85E-02,1.48E-02,0.994208333,14.71
1.69E-02,1.35E-02,0.988775,14.71
2.29E-02,1.83E-02,0.924616667,14.71
2.98E-02,2.38E-02,0.782831944,14.71
2.86E-02,2.29E-02,0.687213889,14.71
4.14E-02,3.32E-02,0.618318056,14.71
2.55E-02,2.04E-02,0.676655556,14.71
2.22E-02,1.77E-02,0.666736111,14.71
2.58E-02,2.06E-02,0.728220833,14.71
2.75E-02,2.20E-02,0.735734722,14.71
3.69E-02,2.95E-02,0.778205556,14.71
4.19E-02,3.35E-02,0.821118056,14.71
3.61E-02,2.89E-02,0.845425,14.71
2.55E-02,2.04E-02,0.963066667,14.71
2.75E-02,2.20E-02,0.962059722,14.71
3.17E-02,2.54E-02,0.951422222,14.71
2.85E-02,2.28E-02,0.9569,14.71
2.88E-02,2.31E-02,0.952916667,14.71
2.74E-02,2.20E-02,0.947965278,14.71
2.66E-02,2.13E-02,0.941640278,14.71
2.65E-02,2.12E-02,0.935779167,14.71
2.91E-02,2.33E-02,0.947819444,14.71
2.63E-02,2.10E-02,0.952820833,14.71
1.92E-02,1.54E-02,0.995215278,14.71
1.92E-02,1.54E-02,0.994208333,14.71
1.99E-02,1.59E-02,0.988775,14.71
2.13E-02,1.71E-02,0.924616667,14.71
4.15E-02,3.32E-02,0.782831944,14.71
2.43E-02,1.95E-02,0.687213889,14.71
2.68E-02,2.14E-02,0.618318056,14.71
2.55E-02,2.04E-02,0.676655556,14.71
2.10E-02,1.68E-02,0.666736111,14.71
3.05E-02,2.44E-02,0.728220833,14.71
2.99E-02,2.39E-02,0.735734722,14.71
2.99E-02,2.39E-02,0.778205556,14.71
2.90E-02,2.32E-02,0.821118056,14.71
2.88E-02,2.31E-02,0.845425,14.71
4.02E-02,3.22E-02,0.963066667,14.71
2.82E-02,2.26E-02,0.962059722,14.71
2.59E-02,2.07E-02,0.951422222,14.71
2.31E-02,1.85E-02,0.9569,14.71
2.32E-02,1.85E-02,0.952916667,14.71
2.34E-02,1.87E-02,0.947965278,14.71
2.52E-02,2.01E-02,0.941640278,14.71
2.89E-02,2.31E-02,0.935779167,14.71
3.67E-02,2.93E-02,0.947819444,14.71
2.92E-02,2.33E-02,0.952820833,14.71
2.71E-02,2.17E-02,0.995215278,14.71
2.32E-02,1.86E-02,0.994208333,14.71
2.37E-02,1.90E-02,0.988775,14.71
2.34E-02,1.87E-02,0.924616667,14.71
4.23E-02,3.38E-02,0.782831944,14.71
2.22E-02,1.78E-02,0.687213889,14.71
2.46E-02,1.97E-02,0.618318056,14.71
2.62E-02,2.09E-02,0.676655556,14.71
2.08E-02,1.67E-02,0.666736111,14.71
2.91E-02,2.33E-02,0.728220833,14.71
2.97E-02,2.38E-02,0.735734722,14.71
3.04E-02,2.43E-02,0.778205556,14.71
3.89E-02,3.11E-02,0.821118056,14.71
3.37E-02,2.70E-02,0.845425,14.71
3.74E-02,2.99E-02,0.963066667,14.71
2.48E-02,1.99E-02,0.962059722,14.71
2.37E-02,1.90E-02,0.951422222,14.71
2.20E-02,1.76E-02,0.9569,14.71
2.20E-02,1.76E-02,0.952916667,14.71
2.20E-02,1.76E-02,0.947965278,14.71
1.69E-02,1.36E-02,0.941640278,14.71
2.27E-02,1.82E-02,0.935779167,14.71
3.06E-02,2.45E-02,0.947819444,14.71
3.91E-02,3.13E-02,0.952820833,14.71
2.74E-02,2.19E-02,0.995215278,14.71
1.22E-02,9.78E-03,0.994208333,14.71
2.04E-02,1.63E-02,0.988775,14.71
2.55E-02,2.04E-02,0.924616667,14.71
3.25E-02,2.60E-02,0.782831944,14.71
2.70E-02,2.16E-02,0.687213889,14.71
3.18E-02,2.54E-02,0.618318056,14.71
2.14E-02,1.72E-02,0.676655556,14.71
2.91E-02,2.33E-02,0.666736111,14.71
3.19E-02,2.55E-02,0.728220833,14.71
3.19E-02,2.55E-02,0.735734722,14.71
2.78E-02,2.23E-02,0.778205556,14.71
3.15E-02,2.52E-02,0.821118056,14.71
2.56E-02,2.05E-02,0.845425,14.71
3.01E-02,2.41E-02,0.963066667,14.71
2.66E-02,2.13E-02,0.962059722,14.71
2.54E-02,2.03E-02,0.951422222,14.71
2.49E-02,2.00E-02,0.9569,14.71
2.16E-02,1.73E-02,0.952916667,14.71
2.57E-02,2.06E-02,0.947965278,14.71
3.02E-02,2.42E-02,0.941640278,14.71
3.09E-02,2.47E-02,0.935779167,14.71
2.84E-02,2.27E-02,0.947819444,14.71
2.97E-03,2.37E-03,0.952820833,14.71
1.28E-02,1.03E-02,0.995215278,14.71
1.55E-02,1.24E-02,0.994208333,14.71
2.24E-02,1.79E-02,0.988775,14.71
2.49E-02,1.99E-02,0.924616667,14.71
1.83E-02,1.47E-02,0.782831944,14.71
1.71E-02,1.37E-02,0.687213889,14.71
1.65E-02,1.32E-02,0.618318056,14.71
1.74E-02,1.39E-02,0.676655556,14.71
2.79E-02,2.23E-02,0.666736111,14.71
2.98E-02,2.38E-02,0.728220833,14.71
2.93E-02,2.34E-02,0.735734722,14.71
3.10E-02,2.48E-02,0.778205556,14.71
2.95E-02,2.36E-02,0.821118056,14.71
2.86E-02,2.29E-02,0.845425,14.71
2.00E-02,1.60E-02,0.963066667,14.71
2.45E-02,1.96E-02,0.962059722,14.71
2.26E-02,1.80E-02,0.951422222,14.71
2.35E-02,1.88E-02,0.9569,14.71
2.24E-02,1.79E-02,0.952916667,14.71
2.30E-02,1.84E-02,0.947965278,14.71
2.12E-02,1.69E-02,0.946175,14.71
2.52E-02,2.02E-02,0.937627778,14.71
1.35E-02,1.08E-02,0.950427778,14.71
1.23E-02,9.87E-03,0.959113889,14.71
1.22E-02,9.72E-03,0.994272222,14.71
1.23E-02,9.83E-03,1.001927778,14.71
1.50E-02,1.20E-02,0.994372222,14.71
1.57E-02,1.26E-02,0.804383333,14.71
1.59E-02,1.27E-02,0.493019444,14.71
1.38E-02,1.10E-02,0.396927778,14.71
2.56E-02,2.05E-02,0.417530556,14.71
1.79E-02,1.43E-02,0.398527778,14.71
2.72E-02,2.17E-02,0.512297222,14.71
2.84E-02,2.27E-02,0.569413889,14.71
3.16E-02,2.53E-02,0.6654,14.71
2.95E-02,2.36E-02,0.736269444,14.71
2.99E-02,2.40E-02,0.726891667,14.71
2.86E-02,2.29E-02,0.799980556,14.71
2.40E-02,1.92E-02,0.952047222,14.71
2.81E-02,2.25E-02,0.954075,14.71
3.14E-02,2.51E-02,0.948494444,14.71
2.67E-02,2.13E-02,0.949072222,14.71
2.31E-02,1.84E-02,0.952555556,14.71
2.27E-02,1.82E-02,0.948130556,14.71
2.00E-02,1.60E-02,0.946175,14.71
3.28E-02,2.63E-02,0.937627778,14.71
2.08E-02,1.67E-02,0.950427778,14.71
2.87E-03,2.30E-03,0.959113889,14.71
-9.77E-06,-7.82E-06,0.994272222,14.71
7.69E-03,6.15E-03,1.001927778,14.71
9.59E-03,7.67E-03,0.994372222,14.71
1.24E-02,9.92E-03,0.804383333,14.71
1.33E-02,1.07E-02,0.493019444,14.71
1.65E-02,1.32E-02,0.396927778,14.71
1.65E-02,1.32E-02,0.417530556,14.71
1.74E-02,1.39E-02,0.398527778,14.71
3.59E-02,2.87E-02,0.512297222,14.71
3.40E-02,2.72E-02,0.569413889,14.71
3.08E-02,2.47E-02,0.6654,14.71
3.32E-02,2.65E-02,0.736269444,14.71
3.02E-02,2.42E-02,0.726891667,14.71
2.89E-02,2.31E-02,0.799980556,14.71
2.49E-02,1.99E-02,0.952047222,14.71
2.44E-02,1.95E-02,0.954075,14.71
2.22E-02,1.78E-02,0.948494444,14.71
2.09E-02,1.67E-02,0.949072222,14.71
2.05E-02,1.64E-02,0.952555556,14.71
2.00E-02,1.60E-02,0.948130556,14.71
1.75E-02,1.40E-02,0.941640278,14.71
2.05E-02,1.64E-02,0.935779167,14.71
2.44E-02,1.95E-02,0.947819444,14.71
1.16E-02,9.31E-03,0.952820833,14.71
0.00E+00,0.00E+00,0.995215278,14.71
1.25E-02,1.00E-02,0.994208333,14.71
1.67E-02,1.33E-02,0.988775,14.71
1.96E-02,1.57E-02,0.924616667,14.71
2.51E-02,2.01E-02,0.782831944,14.71
4.20E-02,3.36E-02,0.687213889,14.71
3.59E-02,2.87E-02,0.618318056,14.71
4.08E-02,3.26E-02,0.676655556,14.71
7.13E-02,5.71E-02,0.666736111,14.71
3.94E-02,3.15E-02,0.728220833,14.71
3.37E-02,2.69E-02,0.735734722,14.71
3.31E-02,2.65E-02,0.778205556,14.71
3.28E-02,2.63E-02,0.821118056,14.71
2.95E-02,2.36E-02,0.845425,14.71
2.76E-02,2.21E-02,0.963066667,14.71
2.67E-02,2.13E-02,0.962059722,14.71
2.54E-02,2.03E-02,0.951422222,14.71
2.62E-02,2.10E-02,0.9569,14.71
2.52E-02,2.02E-02,0.952916667,14.71
2.58E-02,2.07E-02,0.947965278,14.71
2.86E-02,2.28E-02,0.941640278,14.71
3.24E-02,2.59E-02,0.935779167,14.71
2.33E-02,1.87E-02,0.947819444,14.71
1.87E-02,1.50E-02,0.952820833,14.71
1.87E-02,1.50E-02,0.995215278,14.71
1.90E-02,1.52E-02,0.994208333,14.71
2.12E-02,1.69E-02,0.988775,14.71
2.28E-02,1.82E-02,0.924616667,14.71
2.86E-02,2.28E-02,0.782831944,14.71
2.99E-02,2.39E-02,0.687213889,14.71
2.83E-02,2.26E-02,0.618318056,14.71
3.12E-02,2.50E-02,0.676655556,14.71
5.35E-02,4.28E-02,0.666736111,14.71
4.01E-02,3.21E-02,0.728220833,14.71
2.79E-02,2.23E-02,0.735734722,14.71
5.13E-02,4.10E-02,0.778205556,14.71
4.39E-02,3.51E-02,0.821118056,14.71
4.77E-02,3.81E-02,0.845425,14.71
2.41E-02,1.93E-02,0.963066667,14.71
3.86E-02,3.08E-02,0.962059722,14.71
3.12E-02,2.49E-02,0.951422222,14.71
2.96E-02,2.37E-02,0.9569,14.71
2.93E-02,2.34E-02,0.952916667,14.71
2.81E-02,2.24E-02,0.947965278,14.71
3.02E-02,2.42E-02,0.941640278,14.71
3.97E-02,3.18E-02,0.935779167,14.71
2.85E-02,2.28E-02,0.947819444,14.71
2.13E-02,1.71E-02,0.952820833,14.71
2.25E-02,1.80E-02,0.995215278,14.71
2.43E-02,1.95E-02,0.994208333,14.71
2.94E-02,2.35E-02,0.988775,14.71
3.10E-02,2.48E-02,0.924616667,14.71
3.42E-02,2.73E-02,0.782831944,14.71
3.26E-02,2.61E-02,0.687213889,14.71
3.85E-02,3.08E-02,0.618318056,14.71
3.03E-02,2.43E-02,0.676655556,14.71
4.98E-02,3.98E-02,0.666736111,14.71
3.53E-02,2.82E-02,0.728220833,14.71
4.45E-02,3.56E-02,0.735734722,14.71
3.70E-02,2.96E-02,0.778205556,14.71
4.06E-02,3.25E-02,0.821118056,14.71
3.91E-02,3.13E-02,0.845425,14.71
2.73E-02,2.18E-02,0.963066667,14.71
3.02E-02,2.42E-02,0.962059722,14.71
2.94E-02,2.35E-02,0.951422222,14.71
2.90E-02,2.32E-02,0.9569,14.71
2.88E-02,2.30E-02,0.952916667,14.71
2.94E-02,2.36E-02,0.947965278,14.71
2.86E-02,2.29E-02,0.962219363,14.71
3.15E-02,2.52E-02,0.945096814,14.71
2.54E-02,2.03E-02,0.955595588,14.71
1.82E-02,1.46E-02,0.988189951,14.71
1.96E-02,1.57E-02,0.991452206,14.71
2.11E-02,1.69E-02,0.992738971,14.71
2.37E-02,1.90E-02,1.001208333,14.71
3.18E-02,2.55E-02,1.012796569,14.71
3.28E-02,2.62E-02,0.860122549,14.71
4.07E-02,3.26E-02,0.696269608,14.71
2.96E-02,2.37E-02,0.626984069,14.71
3.69E-02,2.95E-02,0.655656863,14.71
5.25E-02,4.20E-02,0.665193627,14.71
3.48E-02,2.78E-02,0.72398652,14.71
3.58E-02,2.86E-02,0.74610049,14.71
3.50E-02,2.80E-02,0.721916667,14.71
3.46E-02,2.77E-02,0.798694853,14.71
3.49E-02,2.79E-02,1.009253676,14.71
2.87E-02,2.30E-02,1.013117647,14.71
2.93E-02,2.34E-02,1.010741422,14.71
2.60E-02,2.08E-02,1.020313725,14.71
2.57E-02,2.05E-02,1.005758578,14.71
2.47E-02,1.98E-02,0.979030637,14.71
2.53E-02,2.02E-02,0.975050245,14.71
2.83E-02,2.27E-02,0.962219363,14.71
3.17E-02,2.54E-02,0.945096814,14.71
2.55E-02,2.04E-02,0.955595588,14.71
2.10E-02,1.68E-02,0.988189951,14.71
2.17E-02,1.73E-02,0.991452206,14.71
2.14E-02,1.71E-02,0.992738971,14.71
2.57E-02,2.06E-02,1.001208333,14.71
2.91E-02,2.33E-02,1.012796569,14.71
3.54E-02,2.83E-02,0.860122549,14.71
4.02E-02,3.22E-02,0.696269608,14.71
3.22E-02,2.58E-02,0.626984069,14.71
2.93E-02,2.34E-02,0.655656863,14.71
4.14E-02,3.31E-02,0.665193627,14.71
3.50E-02,2.80E-02,0.72398652,14.71
3.79E-02,3.03E-02,0.74610049,14.71
3.85E-02,3.08E-02,0.721916667,14.71
3.88E-02,3.10E-02,0.798694853,14.71
2.98E-02,2.39E-02,1.009253676,14.71
2.64E-02,2.11E-02,1.013117647,14.71
1.83E-02,1.46E-02,1.010741422,14.71
2.65E-02,2.12E-02,1.020313725,14.71
2.69E-02,2.15E-02,1.005758578,14.71
3.09E-02,2.47E-02,0.979030637,14.71
2.75E-02,2.20E-02,0.975050245,14.71
2.62E-02,2.09E-02,0.96322,14.71
3.15E-02,2.52E-02,0.941543333,14.71
2.54E-02,2.04E-02,0.949803333,14.71
1.12E-02,8.95E-03,0.98058,14.71
1.31E-02,1.05E-02,0.99282,14.71
1.86E-02,1.49E-02,1.008876667,14.71
2.03E-02,1.62E-02,1.00879,14.71
2.10E-02,1.68E-02,0.9595,14.71
2.85E-02,2.28E-02,0.69779,14.71
3.38E-02,2.70E-02,0.573383333,14.71
2.61E-02,2.09E-02,0.531103333,14.71
3.17E-02,2.54E-02,0.452466667,14.71
4.92E-02,3.94E-02,0.467496667,14.71
3.43E-02,2.75E-02,0.48149,14.71
4.51E-02,3.61E-02,0.512473333,14.71
3.25E-02,2.60E-02,0.57681,14.71
2.73E-02,2.19E-02,0.70727,14.71
2.79E-02,2.23E-02,1.000656667,14.71
2.57E-02,2.06E-02,1.001983333,14.71
2.68E-02,2.14E-02,1.00162,14.71
3.09E-02,2.47E-02,0.99017,14.71
2.91E-02,2.33E-02,0.96915,14.71
2.75E-02,2.20E-02,0.975663333,14.71
2.63E-02,2.10E-02,0.972166667,14.71
2.57E-02,2.06E-02,0.96322,14.71
2.86E-02,2.29E-02,0.941543333,14.71
2.14E-02,1.71E-02,0.949803333,14.71
2.70E-02,2.16E-02,0.98058,14.71
4.04E-02,3.23E-02,0.99282,14.71
3.72E-02,2.98E-02,1.008876667,14.71
2.53E-02,2.02E-02,1.00879,14.71
2.85E-02,2.28E-02,0.9595,14.71
3.57E-02,2.85E-02,0.69779,14.71
7.17E-02,5.74E-02,0.573383333,14.71
3.76E-02,3.01E-02,0.531103333,14.71
3.37E-02,2.70E-02,0.452466667,14.71
4.79E-02,3.83E-02,0.467496667,14.71
3.31E-02,2.65E-02,0.48149,14.71
3.58E-02,2.87E-02,0.512473333,14.71
3.50E-02,2.80E-02,0.57681,14.71
3.29E-02,2.63E-02,0.70727,14.71
2.62E-02,2.10E-02,1.000656667,14.71
2.68E-02,2.14E-02,1.001983333,14.71
2.76E-02,2.21E-02,1.00162,14.71
2.71E-02,2.17E-02,0.99017,14.71
2.61E-02,2.09E-02,0.96915,14.71
2.72E-02,2.17E-02,0.975663333,14.71
2.72E-02,2.18E-02,0.972166667,14.71
2.55E-02,2.04E-02,0.962219363,14.71
3.63E-02,2.90E-02,0.945096814,14.71
3.95E-02,3.16E-02,0.955595588,14.71
2.41E-02,1.93E-02,0.988189951,14.71
2.17E-02,1.74E-02,0.991452206,14.71
2.29E-02,1.83E-02,0.992738971,14.71
2.67E-02,2.14E-02,1.001208333,14.71
3.47E-02,2.78E-02,1.012796569,14.71
4.21E-02,3.37E-02,0.860122549,14.71
4.19E-02,3.36E-02,0.696269608,14.71
4.55E-02,3.64E-02,0.626984069,14.71
5.33E-02,4.27E-02,0.655656863,14.71
9.24E-02,7.39E-02,0.665193627,14.71
5.06E-02,4.05E-02,0.72398652,14.71
4.21E-02,3.37E-02,0.74610049,14.71
3.76E-02,3.01E-02,0.721916667,14.71
3.26E-02,2.61E-02,0.798694853,14.71
3.31E-02,2.65E-02,1.009253676,14.71
3.68E-02,2.94E-02,1.013117647,14.71
3.53E-02,2.82E-02,1.010741422,14.71
3.16E-02,2.53E-02,1.020313725,14.71
3.30E-02,2.64E-02,1.005758578,14.71
3.33E-02,2.66E-02,0.979030637,14.71
3.41E-02,2.73E-02,0.975050245,14.71
3.41E-02,2.73E-02,0.962219363,14.71
4.02E-02,3.21E-02,0.945096814,14.71
3.90E-02,3.12E-02,0.955595588,14.71
3.09E-02,2.47E-02,0.988189951,14.71
3.81E-02,3.05E-02,0.991452206,14.71
3.13E-02,2.50E-02,0.992738971,14.71
3.97E-02,3.17E-02,1.001208333,14.71
3.52E-02,2.82E-02,1.012796569,14.71
3.02E-02,2.41E-02,0.860122549,14.71
4.00E-02,3.20E-02,0.696269608,14.71
3.55E-02,2.84E-02,0.626984069,14.71
3.80E-02,3.04E-02,0.655656863,14.71
5.13E-02,4.10E-02,0.665193627,14.71
4.30E-02,3.44E-02,0.72398652,14.71
4.24E-02,3.39E-02,0.74610049,14.71
4.47E-02,3.58E-02,0.721916667,14.71
4.80E-02,3.84E-02,0.798694853,14.71
3.51E-02,2.81E-02,1.009253676,14.71
3.31E-02,2.65E-02,1.013117647,14.71
3.18E-02,2.55E-02,1.010741422,14.71
3.31E-02,2.65E-02,1.020313725,14.71
3.08E-02,2.47E-02,1.005758578,14.71
3.10E-02,2.48E-02,0.979030637,14.71
3.20E-02,2.56E-02,0.975050245,14.71
3.19E-02,2.55E-02,0.962219363,14.71
3.70E-02,2.96E-02,0.945096814,14.71
4.22E-02,3.37E-02,0.955595588,14.71
2.72E-02,2.18E-02,0.988189951,14.71
2.45E-02,1.96E-02,0.991452206,14.71
3.30E-02,2.64E-02,0.992738971,14.71
3.18E-02,2.54E-02,1.001208333,14.71
4.76E-02,3.81E-02,1.012796569,14.71
4.59E-02,3.67E-02,0.860122549,14.71
3.07E-02,2.46E-02,0.696269608,14.71
2.62E-02,2.10E-02,0.626984069,14.71
2.80E-02,2.24E-02,0.655656863,14.71
4.80E-02,3.84E-02,0.665193627,14.71
3.84E-02,3.07E-02,0.72398652,14.71
4.66E-02,3.72E-02,0.74610049,14.71
4.59E-02,3.67E-02,0.721916667,14.71
4.40E-02,3.52E-02,0.798694853,14.71
3.51E-02,2.81E-02,1.009253676,14.71
3.18E-02,2.55E-02,1.013117647,14.71
3.14E-02,2.51E-02,1.010741422,14.71
2.71E-02,2.17E-02,1.020313725,14.71
2.92E-02,2.33E-02,1.005758578,14.71
2.93E-02,2.34E-02,0.979030637,14.71
3.40E-02,2.72E-02,0.975050245,14.71
2.95E-02,2.36E-02,0.962219363,14.71
3.85E-02,3.08E-02,0.945096814,14.71
4.24E-02,3.39E-02,0.955595588,14.71
2.92E-02,2.33E-02,0.988189951,14.71
2.67E-02,2.13E-02,0.991452206,14.71
2.82E-02,2.26E-02,0.992738971,14.71
2.76E-02,2.21E-02,1.001208333,14.71
2.18E-02,1.75E-02,1.012796569,14.71
2.31E-02,1.85E-02,0.860122549,14.71
1.99E-02,1.59E-02,0.696269608,14.71
2.34E-02,1.87E-02,0.626984069,14.71
2.02E-02,1.62E-02,0.655656863,14.71
3.00E-02,2.40E-02,0.665193627,14.71
3.02E-02,2.41E-02,0.72398652,14.71
3.00E-02,2.40E-02,0.74610049,14.71
2.96E-02,2.37E-02,0.721916667,14.71
2.84E-02,2.27E-02,0.798694853,14.71
2.57E-02,2.05E-02,1.009253676,14.71
2.39E-02,1.91E-02,1.013117647,14.71
2.93E-02,2.35E-02,1.010741422,14.71
2.53E-02,2.02E-02,1.020313725,14.71
2.09E-02,1.67E-02,1.005758578,14.71
2.19E-02,1.75E-02,0.979030637,14.71
2.58E-02,2.06E-02,0.975050245,14.71
2.15E-02,1.72E-02,0.962219363,14.71
3.14E-02,2.51E-02,0.945096814,14.71
2.88E-02,2.30E-02,0.955595588,14.71
2.71E-02,2.17E-02,0.988189951,14.71
2.56E-02,2.05E-02,0.991452206,14.71
2.65E-02,2.12E-02,0.992738971,14.71
2.52E-02,2.01E-02,1.001208333,14.71
2.24E-02,1.79E-02,1.012796569,14.71
2.13E-02,1.70E-02,0.860122549,14.71
2.06E-02,1.65E-02,0.696269608,14.71
2.00E-02,1.60E-02,0.626984069,14.71
2.15E-02,1.72E-02,0.655656863,14.71
2.76E-02,2.21E-02,0.665193627,14.71
3.27E-02,2.62E-02,0.72398652,14.71
3.35E-02,2.68E-02,0.74610049,14.71
3.42E-02,2.73E-02,0.721916667,14.71
3.13E-02,2.51E-02,0.798694853,14.71
3.75E-02,3.00E-02,1.009253676,14.71
2.83E-02,2.27E-02,1.013117647,14.71
3.28E-02,2.62E-02,1.010741422,14.71
2.85E-02,2.28E-02,1.020313725,14.71
2.90E-02,2.32E-02,1.005758578,14.71
1.87E-02,1.49E-02,0.979030637,14.71
1.63E-02,1.31E-02,0.975050245,14.71
2.36E-02,1.89E-02,0.96322,14.71
2.72E-02,2.17E-02,0.941543333,14.71
3.17E-02,2.54E-02,0.949803333,14.71
2.13E-02,1.71E-02,0.98058,14.71
1.89E-02,1.51E-02,0.99282,14.71
1.34E-02,1.07E-02,1.008876667,14.71
1.52E-02,1.22E-02,1.00879,14.71
1.46E-02,1.17E-02,0.9595,14.71
9.58E-03,7.66E-03,0.69779,14.71
1.11E-02,8.85E-03,0.573383333,14.71
1.11E-02,8.85E-03,0.531103333,14.71
1.88E-02,1.51E-02,0.452466667,14.71
2.58E-02,2.07E-02,0.467496667,14.71
2.65E-02,2.12E-02,0.48149,14.71
2.93E-02,2.34E-02,0.512473333,14.71
4.28E-02,3.43E-02,0.57681,14.71
2.68E-02,2.14E-02,0.70727,14.71
1.90E-02,1.52E-02,1.000656667,14.71
2.39E-02,1.92E-02,1.001983333,14.71
2.35E-02,1.88E-02,1.00162,14.71
1.88E-02,1.51E-02,0.99017,14.71
1.98E-02,1.59E-02,0.96915,14.71
1.92E-02,1.53E-02,0.975663333,14.71
1.98E-02,1.58E-02,0.972166667,14.71
2.15E-02,1.72E-02,0.96322,14.71
2.21E-02,1.77E-02,0.941543333,14.71
1.26E-02,1.01E-02,0.949803333,14.71
4.18E-04,3.35E-04,0.98058,14.71
-1.00E-05,-8.03E-06,0.99282,14.71
1.29E-02,1.04E-02,1.008876667,14.71
1.57E-02,1.25E-02,1.00879,14.71
1.64E-02,1.31E-02,0.9595,14.71
1.53E-02,1.23E-02,0.69779,14.71
1.87E-02,1.50E-02,0.573383333,14.71
1.63E-02,1.30E-02,0.531103333,14.71
1.66E-02,1.33E-02,0.452466667,14.71
2.59E-02,2.07E-02,0.467496667,14.71
2.50E-02,2.00E-02,0.48149,14.71
2.90E-02,2.32E-02,0.512473333,14.71
3.70E-02,2.96E-02,0.57681,14.71
2.82E-02,2.26E-02,0.70727,14.71
2.23E-02,1.78E-02,1.000656667,14.71
